,length,pos,sent_id,stem,word
75,10,NNS,1,prescrib,prescribed
76,6,RB,1,nearli,nearly
77,1,DT,1,a,a
78,7,NN,1,centuri,century
79,3,CC,1,and,and
80,14,NNS,1,three-quart,three-quarters
81,3,RB,1,ago,ago
82,1,.,1,.,.
83,3,DT,2,the,the
84,5,NN,2,world,world
85,2,VBZ,2,is,is
86,4,RB,2,veri,very
87,9,JJ,2,differ,different
88,3,RB,2,now,now
89,1,.,2,.,.
90,3,IN,3,for,for
91,3,NN,3,man,man
92,5,VBZ,3,hold,holds
93,2,IN,3,in,in
94,3,PRP$,3,hi,his
95,6,NN,3,mortal,mortal
96,5,NNS,3,hand,hands
97,3,DT,3,the,the
98,5,NN,3,power,power
99,2,TO,3,to,to
100,7,NN,3,abolish,abolish
101,3,DT,3,all,all
102,5,NNS,3,form,forms
103,2,IN,3,of,of
104,5,NN,3,human,human
105,7,NN,3,poverti,poverty
106,3,CC,3,and,and
107,3,DT,3,all,all
108,5,NNS,3,form,forms
109,2,IN,3,of,of
110,5,NN,3,human,human
111,4,NN,3,life,life
112,1,.,3,.,.
113,3,CC,4,and,and
114,3,RB,4,yet,yet
115,3,DT,4,the,the
116,4,JJ,4,same,same
117,13,JJ,4,revolutionari,revolutionary
118,7,NNS,4,belief,beliefs
119,3,IN,4,for,for
120,5,WDT,4,which,which
121,3,PRP$,4,our,our
122,9,NNS,4,forebear,forebears
123,6,NN,4,fought,fought
124,3,VBP,4,are,are
125,5,RB,4,still,still
126,2,IN,4,at,at
127,5,NN,4,issu,issue
128,6,IN,4,around,around
129,3,DT,4,the,the
130,5,NN,4,globe,globe
131,2,:,4,--,--
132,3,DT,4,the,the
133,6,NN,4,belief,belief
134,4,IN,4,that,that
135,3,DT,4,the,the
136,6,NNS,4,right,rights
137,2,IN,4,of,of
138,3,NN,4,man,man
139,4,VB,4,come,come
140,3,RB,4,not,not
141,4,IN,4,from,from
142,3,DT,4,the,the
143,10,NN,4,generos,generosity
144,2,IN,4,of,of
145,3,DT,4,the,the
146,5,NN,4,state,state
147,1,",",4,",",","
148,3,CC,4,but,but
149,4,IN,4,from,from
150,3,DT,4,the,the
151,4,NN,4,hand,hand
152,2,IN,4,of,of
153,3,NN,4,god,god
154,1,.,4,.,.
155,2,PRP,5,we,we
156,4,NN,5,dare,dare
157,3,RB,5,not,not
158,6,NN,5,forget,forget
159,5,NN,5,today,today
160,4,IN,5,that,that
161,2,PRP,5,we,we
162,3,VBP,5,are,are
163,3,DT,5,the,the
164,5,NNS,5,heir,heirs
165,2,IN,5,of,of
166,4,IN,5,that,that
167,5,RB,5,first,first
168,10,NN,5,revolut,revolution
169,1,.,5,.,.
170,3,VB,6,let,let
171,3,DT,6,the,the
172,4,NN,6,word,word
173,2,VB,6,go,go
174,5,NN,6,forth,forth
175,4,IN,6,from,from
176,4,DT,6,thi,this
177,4,NN,6,time,time
178,3,CC,6,and,and
179,5,NN,6,place,place
180,1,",",6,",",","
181,2,TO,6,to,to
182,6,NN,6,friend,friend
183,3,CC,6,and,and
184,3,NN,6,foe,foe
185,5,RB,6,alik,alike
186,1,",",6,",",","
187,4,IN,6,that,that
188,3,DT,6,the,the
189,5,NN,6,torch,torch
190,3,VBZ,6,ha,has
191,4,VBN,6,been,been
192,6,VBN,6,pass,passed
193,2,TO,6,to,to
194,1,DT,6,a,a
195,3,JJ,6,new,new
196,10,NN,6,gener,generation
197,2,IN,6,of,of
198,9,NNS,6,american,americans
199,2,:,6,--,--
200,4,NN,6,born,born
201,2,IN,6,in,in
202,4,DT,6,thi,this
203,7,NN,6,centuri,century
204,1,",",6,",",","
205,8,VBN,6,temper,tempered
206,2,IN,6,by,by
207,3,NN,6,war,war
208,1,",",6,",",","
209,11,VBN,6,disciplin,disciplined
210,2,IN,6,by,by
211,1,DT,6,a,a
212,4,JJ,6,hard,hard
213,3,CC,6,and,and
214,6,NN,6,bitter,bitter
215,5,NN,6,peac,peace
216,1,",",6,",",","
217,5,NN,6,proud,proud
218,2,IN,6,of,of
219,3,PRP$,6,our,our
220,7,NN,6,ancient,ancient
221,8,NN,6,heritag,heritage
222,1,",",6,",",","
223,3,CC,6,and,and
224,9,JJ,6,unwil,unwilling
225,2,TO,6,to,to
226,7,NN,6,wit,witness
227,2,CC,6,or,or
228,6,NN,6,permit,permit
229,3,DT,6,the,the
230,4,VB,6,slow,slow
231,7,VBG,6,undo,undoing
232,2,IN,6,of,of
233,5,DT,6,those,those
234,5,NN,6,human,human
235,6,NNS,6,right,rights
236,2,TO,6,to,to
237,5,WDT,6,which,which
238,4,DT,6,thi,this
239,6,NN,6,nation,nation
240,3,VBZ,6,ha,has
241,6,RB,6,alway,always
242,4,VBN,6,been,been
243,9,VBN,6,commit,committed
244,1,",",6,",",","
245,3,CC,6,and,and
246,2,TO,6,to,to
247,5,WDT,6,which,which
248,2,PRP,6,we,we
249,3,VBP,6,are,are
250,9,VBN,6,commit,committed
251,5,NN,6,today,today
252,2,IN,6,at,at
253,4,NN,6,home,home
254,3,CC,6,and,and
255,6,IN,6,around,around
256,3,DT,6,the,the
257,5,NN,6,world,world
258,1,.,6,.,.
259,3,VB,7,let,let
260,5,DT,7,everi,every
261,6,NN,7,nation,nation
262,4,VB,7,know,know
263,1,",",7,",",","
264,7,IN,7,whether,whether
265,2,PRP,7,it,it
266,6,NNS,7,wish,wishes
267,2,PRP,7,us,us
268,4,RB,7,well,well
269,2,CC,7,or,or
270,3,NN,7,ill,ill
271,1,",",7,",",","
272,4,IN,7,that,that
273,2,PRP,7,we,we
274,5,MD,7,shall,shall
275,3,NN,7,pay,pay
276,3,DT,7,ani,any
277,5,NN,7,price,price
278,1,",",7,",",","
279,4,NN,7,bear,bear
280,3,DT,7,ani,any
281,6,NN,7,burden,burden
282,1,",",7,",",","
283,4,NN,7,meet,meet
284,3,DT,7,ani,any
285,8,NN,7,hardship,hardship
286,1,",",7,",",","
287,7,NN,7,support,support
288,3,DT,7,ani,any
289,6,NN,7,friend,friend
290,1,",",7,",",","
291,6,NN,7,oppos,oppose
292,3,DT,7,ani,any
293,3,NN,7,foe,foe
294,1,",",7,",",","
295,2,TO,7,to,to
296,6,NN,7,assur,assure
297,3,DT,7,the,the
298,8,NN,7,surviv,survival
299,3,CC,7,and,and
300,3,DT,7,the,the
301,7,NN,7,success,success
302,2,IN,7,of,of
303,7,NN,7,liberti,liberty
304,1,.,7,.,.
305,4,DT,8,thi,this
306,4,JJ,8,much,much
307,2,PRP,8,we,we
308,6,NN,8,pledg,pledge
309,2,:,8,--,--
310,3,CC,8,and,and
311,4,RBR,8,more,more
312,1,.,8,.,.
313,2,TO,9,to,to
314,5,DT,9,those,those
315,3,JJ,9,old,old
316,6,NNS,9,alli,allies
317,5,WP$,9,whose,whose
318,8,JJ,9,cultur,cultural
319,3,CC,9,and,and
320,9,JJ,9,spiritu,spiritual
321,7,NNS,9,origin,origins
322,2,PRP,9,we,we
323,5,NN,9,share,share
324,1,",",9,",",","
325,2,PRP,9,we,we
326,6,NN,9,pledg,pledge
327,3,DT,9,the,the
328,7,NN,9,loyalti,loyalty
329,2,IN,9,of,of
330,8,NN,9,faith,faithful
331,7,NNS,9,friend,friends
332,1,.,9,.,.
333,6,JJ,10,unit,united
334,5,RB,10,there,there
335,2,VBZ,10,is,is
336,6,JJ,10,littl,little
337,2,PRP,10,we,we
338,3,MD,10,can,can
339,3,RB,10,not,not
340,2,VB,10,do,do
341,2,IN,10,in,in
342,1,DT,10,a,a
343,4,NN,10,host,host
344,2,IN,10,of,of
345,11,NN,10,cooper,cooperative
346,8,NNS,10,ventur,ventures
347,1,.,10,.,.
348,7,VBN,11,divid,divided
349,5,RB,11,there,there
350,2,VBZ,11,is,is
351,6,JJ,11,littl,little
352,2,PRP,11,we,we
353,3,MD,11,can,can
354,2,VB,11,do,do
355,2,:,11,--,--
356,3,IN,11,for,for
357,2,PRP,11,we,we
358,4,NN,11,dare,dare
359,3,RB,11,not,not
360,4,NN,11,meet,meet
361,1,DT,11,a,a
362,8,JJ,11,power,powerful
363,9,NN,11,challeng,challenge
364,2,IN,11,at,at
365,4,NNS,11,odd,odds
366,3,CC,11,and,and
367,5,NN,11,split,split
368,7,NN,11,asund,asunder
369,1,.,11,.,.
370,2,TO,12,to,to
371,5,DT,12,those,those
372,3,JJ,12,new,new
373,6,NNS,12,state,states
374,4,WP,12,whom,whom
375,2,PRP,12,we,we
376,7,NN,12,welcom,welcome
377,2,TO,12,to,to
378,3,DT,12,the,the
379,5,NNS,12,rank,ranks
380,2,IN,12,of,of
381,3,DT,12,the,the
382,4,JJ,12,free,free
383,1,",",12,",",","
384,2,PRP,12,we,we
385,6,NN,12,pledg,pledge
386,3,PRP$,12,our,our
387,4,NN,12,word,word
388,4,IN,12,that,that
389,3,CD,12,one,one
390,4,NN,12,form,form
391,2,IN,12,of,of
392,8,NN,12,coloni,colonial
393,7,NN,12,control,control
394,5,MD,12,shall,shall
395,3,RB,12,not,not
396,4,VB,12,have,have
397,6,VBN,12,pass,passed
398,4,RB,12,away,away
399,6,RB,12,mere,merely
400,2,TO,12,to,to
401,2,VB,12,be,be
402,8,VBN,12,replac,replaced
403,2,IN,12,by,by
404,1,DT,12,a,a
405,3,RB,12,far,far
406,4,RBR,12,more,more
407,4,NN,12,iron,iron
408,7,NN,12,tyranni,tyranny
409,1,.,12,.,.
410,2,PRP,13,we,we
411,5,MD,13,shall,shall
412,3,RB,13,not,not
413,6,RB,13,alway,always
414,6,VB,13,expect,expect
415,2,TO,13,to,to
416,4,VB,13,find,find
417,4,PRP,13,them,them
418,10,VBG,13,support,supporting
419,3,PRP$,13,our,our
420,4,NN,13,view,view
421,1,.,13,.,.
422,3,CC,14,but,but
423,2,PRP,14,we,we
424,5,MD,14,shall,shall
425,6,RB,14,alway,always
426,4,NN,14,hope,hope
427,2,TO,14,to,to
428,4,VB,14,find,find
429,4,PRP,14,them,them
430,8,RB,14,strongli,strongly
431,10,VBG,14,support,supporting
432,5,PRP$,14,their,their
433,3,JJ,14,own,own
434,7,NN,14,freedom,freedom
435,2,:,14,--,--
436,3,CC,14,and,and
437,2,TO,14,to,to
438,8,VB,14,rememb,remember
439,4,IN,14,that,that
440,1,",",14,",",","
441,2,IN,14,in,in
442,3,DT,14,the,the
443,4,NN,14,past,past
444,1,",",14,",",","
445,5,DT,14,those,those
446,3,WP,14,who,who
447,9,RB,14,foolishli,foolishly
448,6,NN,14,sought,sought
449,5,NN,14,power,power
450,2,IN,14,by,by
451,6,VBG,14,ride,riding
452,3,DT,14,the,the
453,4,RB,14,back,back
454,2,IN,14,of,of
455,3,DT,14,the,the
456,5,NN,14,tiger,tiger
457,5,VBN,14,end,ended
458,2,RB,14,up,up
459,6,IN,14,insid,inside
460,1,.,14,.,.
461,2,TO,15,to,to
462,5,DT,15,those,those
463,6,NNS,15,peopl,people
464,2,IN,15,in,in
465,3,DT,15,the,the
466,4,NNS,15,hut,huts
467,3,CC,15,and,and
468,8,NNS,15,villag,villages
469,2,IN,15,of,of
470,4,NN,15,half,half
471,3,DT,15,the,the
472,5,NN,15,globe,globe
473,10,VBG,15,struggl,struggling
474,2,TO,15,to,to
475,5,NN,15,break,break
476,3,DT,15,the,the
477,5,NNS,15,bond,bonds
478,2,IN,15,of,of
479,4,NN,15,mass,mass
480,6,NN,15,miseri,misery
481,1,",",15,",",","
482,2,PRP,15,we,we
483,6,NN,15,pledg,pledge
484,3,PRP$,15,our,our
485,4,JJS,15,best,best
486,7,NNS,15,effort,efforts
487,2,TO,15,to,to
488,4,NN,15,help,help
489,4,PRP,15,them,them
490,4,NN,15,help,help
491,10,PRP,15,themselv,themselves
492,1,",",15,",",","
493,3,IN,15,for,for
494,8,WDT,15,whatev,whatever
495,6,NN,15,period,period
496,2,VBZ,15,is,is
497,8,VBN,15,requir,required
498,2,:,15,--,--
499,3,RB,15,not,not
500,7,IN,15,becaus,because
501,3,DT,15,the,the
502,10,NNS,15,communist,communists
503,3,MD,15,may,may
504,2,VB,15,be,be
505,5,VBG,15,do,doing
506,2,PRP,15,it,it
507,1,",",15,",",","
508,3,RB,15,not,not
509,7,IN,15,becaus,because
510,2,PRP,15,we,we
511,4,NN,15,seek,seek
512,5,PRP$,15,their,their
513,5,NNS,15,vote,votes
514,1,",",15,",",","
515,3,CC,15,but,but
516,7,IN,15,becaus,because
517,2,PRP,15,it,it
518,2,VBZ,15,is,is
519,5,NN,15,right,right
520,1,.,15,.,.
521,2,IN,16,if,if
522,1,DT,16,a,a
523,4,JJ,16,free,free
524,7,NN,16,societi,society
525,3,MD,16,can,can
526,3,RB,16,not,not
527,4,NN,16,help,help
528,3,DT,16,the,the
529,4,JJ,16,mani,many
530,3,WP,16,who,who
531,3,VBP,16,are,are
532,4,JJ,16,poor,poor
533,1,",",16,",",","
534,2,PRP,16,it,it
535,3,MD,16,can,can
536,3,RB,16,not,not
537,4,VB,16,save,save
538,3,DT,16,the,the
539,3,JJ,16,few,few
540,3,WP,16,who,who
541,3,VBP,16,are,are
542,4,JJ,16,rich,rich
543,1,.,16,.,.
544,2,TO,17,to,to
545,3,PRP$,17,our,our
546,6,NN,17,sister,sister
547,9,NNS,17,republ,republics
548,5,NN,17,south,south
549,2,IN,17,of,of
550,3,PRP$,17,our,our
551,6,NN,17,border,border
552,1,",",17,",",","
553,2,PRP,17,we,we
554,5,NN,17,offer,offer
555,1,DT,17,a,a
556,7,JJ,17,special,special
557,6,NN,17,pledg,pledge
558,1,:,17,:,:
559,2,TO,17,to,to
560,7,NN,17,convert,convert
561,3,PRP$,17,our,our
562,4,JJ,17,good,good
563,5,NNS,17,word,words
564,4,IN,17,into,into
565,4,JJ,17,good,good
566,5,NNS,17,deed,deeds
567,1,",",17,",",","
568,2,IN,17,in,in
569,1,DT,17,a,a
570,3,JJ,17,new,new
571,8,NN,17,allianc,alliance
572,3,IN,17,for,for
573,8,NN,17,progress,progress
574,1,",",17,",",","
575,2,TO,17,to,to
576,6,NN,17,assist,assist
577,4,JJ,17,free,free
578,3,NNS,17,men,men
579,3,CC,17,and,and
580,4,JJ,17,free,free
581,11,NNS,17,govern,governments
582,2,IN,17,in,in
583,7,VBG,17,cast,casting
584,3,IN,17,off,off
585,3,DT,17,the,the
586,6,NNS,17,chain,chains
587,2,IN,17,of,of
588,7,NN,17,poverti,poverty
589,1,.,17,.,.
590,3,CC,18,but,but
591,4,DT,18,thi,this
592,8,NN,18,peac,peaceful
593,10,NN,18,revolut,revolution
594,2,IN,18,of,of
595,4,NN,18,hope,hope
596,3,MD,18,can,can
597,3,RB,18,not,not
598,6,NN,18,becom,become
599,3,DT,18,the,the
600,4,NN,18,prey,prey
601,2,IN,18,of,of
602,7,NN,18,hostil,hostile
603,6,NNS,18,power,powers
604,1,.,18,.,.
605,3,VB,19,let,let
606,3,DT,19,all,all
607,3,PRP$,19,our,our
608,9,NNS,19,neighbor,neighbors
609,4,VB,19,know,know
610,4,IN,19,that,that
611,2,PRP,19,we,we
612,5,MD,19,shall,shall
613,4,NN,19,join,join
614,4,IN,19,with,with
615,4,PRP,19,them,them
616,2,TO,19,to,to
617,6,NN,19,oppos,oppose
618,10,NN,19,aggress,aggression
619,2,CC,19,or,or
620,10,NN,19,subvers,subversion
621,8,RB,19,anywher,anywhere
622,2,IN,19,in,in
623,3,DT,19,the,the
624,8,NN,19,america,americas
625,1,.,19,.,.
626,3,CC,20,and,and
627,3,VB,20,let,let
628,5,DT,20,everi,every
629,5,JJ,20,other,other
630,5,NN,20,power,power
631,4,VB,20,know,know
632,4,IN,20,that,that
633,4,DT,20,thi,this
634,10,RB,20,hemispher,hemisphere
635,7,VBZ,20,intend,intends
636,2,TO,20,to,to
637,6,NN,20,remain,remain
638,3,DT,20,the,the
639,6,NN,20,master,master
640,2,IN,20,of,of
641,3,PRP$,20,it,its
642,3,JJ,20,own,own
643,5,NN,20,hous,house
644,1,.,20,.,.
645,2,TO,21,to,to
646,4,IN,21,that,that
647,5,NN,21,world,world
648,8,RB,21,assembl,assembly
649,2,IN,21,of,of
650,9,NN,21,sovereign,sovereign
651,6,NNS,21,state,states
652,1,",",21,",",","
653,3,DT,21,the,the
654,6,JJ,21,unit,united
655,7,NNS,21,nation,nations
656,1,",",21,",",","
657,3,PRP$,21,our,our
658,4,JJ,21,last,last
659,4,JJS,21,best,best
660,4,NN,21,hope,hope
661,2,IN,21,in,in
662,2,DT,21,an,an
663,3,NN,21,age,age
664,5,WRB,21,where,where
665,3,DT,21,the,the
666,11,NNS,21,instrument,instruments
667,2,IN,21,of,of
668,3,NN,21,war,war
669,4,VB,21,have,have
670,3,RB,21,far,far
671,8,VBN,21,outpac,outpaced
672,3,DT,21,the,the
673,11,NNS,21,instrument,instruments
674,2,IN,21,of,of
675,5,NN,21,peac,peace
676,1,",",21,",",","
677,2,PRP,21,we,we
678,5,NN,21,renew,renew
679,3,PRP$,21,our,our
680,6,NN,21,pledg,pledge
681,2,IN,21,of,of
682,7,NN,21,support,support
683,2,:,21,--,--
684,2,TO,21,to,to
685,7,NN,21,prevent,prevent
686,2,PRP,21,it,it
687,4,IN,21,from,from
688,8,VBG,21,becom,becoming
689,6,RB,21,mere,merely
690,1,DT,21,a,a
691,5,NN,21,forum,forum
692,3,IN,21,for,for
693,9,JJ,21,invect,invective
694,1,",",21,",",","
695,2,TO,21,to,to
696,10,NN,21,strengthen,strengthen
697,3,PRP$,21,it,its
698,6,NN,21,shield,shield
699,2,IN,21,of,of
700,3,DT,21,the,the
701,3,JJ,21,new,new
702,3,CC,21,and,and
703,3,DT,21,the,the
704,4,JJ,21,weak,weak
705,1,",",21,",",","
706,3,CC,21,and,and
707,2,TO,21,to,to
708,7,NN,21,enlarg,enlarge
709,3,DT,21,the,the
710,4,NN,21,area,area
711,2,IN,21,in,in
712,5,WDT,21,which,which
713,3,PRP$,21,it,its
714,4,NN,21,writ,writ
715,3,MD,21,may,may
716,3,VB,21,run,run
717,1,.,21,.,.
718,7,RB,22,final,finally
719,1,",",22,",",","
720,2,TO,22,to,to
721,5,DT,22,those,those
722,7,NNS,22,nation,nations
723,3,WP,22,who,who
724,5,MD,22,would,would
725,4,VB,22,make,make
726,10,PRP,22,themselv,themselves
727,3,PRP$,22,our,our
728,9,NN,22,adversari,adversary
729,1,",",22,",",","
730,2,PRP,22,we,we
731,5,NN,22,offer,offer
732,3,RB,22,not,not
733,1,DT,22,a,a
734,6,NN,22,pledg,pledge
735,3,CC,22,but,but
736,1,DT,22,a,a
737,7,NN,22,request,request
738,1,:,22,:,:
739,4,IN,22,that,that
740,4,DT,22,both,both
741,5,NNS,22,side,sides
742,5,NN,22,begin,begin
743,4,NN,22,anew,anew
744,3,DT,22,the,the
745,5,NN,22,quest,quest
746,3,IN,22,for,for
747,5,NN,22,peac,peace
748,1,",",22,",",","
749,6,IN,22,befor,before
750,3,DT,22,the,the
751,4,NN,22,dark,dark
752,6,NNS,22,power,powers
753,2,IN,22,of,of
754,11,NN,22,destruct,destruction
755,9,JJ,22,unleash,unleashed
756,2,IN,22,by,by
757,7,NN,22,scienc,science
758,6,NN,22,engulf,engulf
759,3,DT,22,all,all
760,8,NN,22,human,humanity
761,2,IN,22,in,in
762,7,VBN,22,plan,planned
763,2,CC,22,or,or
764,10,NN,22,accident,accidental
765,16,NN,22,self-destruct,self-destruction
766,1,.,22,.,.
767,2,PRP,23,we,we
768,4,NN,23,dare,dare
769,3,RB,23,not,not
770,5,NN,23,tempt,tempt
771,4,PRP,23,them,them
772,4,IN,23,with,with
773,8,NN,23,weak,weakness
774,1,.,23,.,.
775,3,IN,24,for,for
776,4,RB,24,onli,only
777,4,WRB,24,when,when
778,3,PRP$,24,our,our
779,4,NNS,24,arm,arms
780,3,VBP,24,are,are
781,10,NN,24,suffici,sufficient
782,6,IN,24,beyond,beyond
783,5,NN,24,doubt,doubt
784,3,MD,24,can,can
785,2,PRP,24,we,we
786,2,VB,24,be,be
787,7,JJ,24,certain,certain
788,6,IN,24,beyond,beyond
789,5,NN,24,doubt,doubt
790,4,IN,24,that,that
791,4,PRP,24,they,they
792,4,MD,24,will,will
793,5,RB,24,never,never
794,2,VB,24,be,be
795,8,VBN,24,employ,employed
796,1,.,24,.,.
797,3,CC,25,but,but
798,7,DT,25,neither,neither
799,3,MD,25,can,can
800,3,CD,25,two,two
801,5,JJ,25,great,great
802,3,CC,25,and,and
803,8,JJ,25,power,powerful
804,6,NNS,25,group,groups
805,2,IN,25,of,of
806,7,NNS,25,nation,nations
807,4,VB,25,take,take
808,7,NN,25,comfort,comfort
809,4,IN,25,from,from
810,3,PRP$,25,our,our
811,7,NN,25,present,present
812,6,NN,25,cours,course
813,2,:,25,--,--
814,4,DT,25,both,both
815,5,NNS,25,side,sides
816,12,VBN,25,overburden,overburdened
817,2,IN,25,by,by
818,3,DT,25,the,the
819,4,NN,25,cost,cost
820,2,IN,25,of,of
821,6,JJ,25,modern,modern
822,7,NNS,25,weapon,weapons
823,1,",",25,",",","
824,4,DT,25,both,both
825,7,RB,25,rightli,rightly
826,7,JJ,25,alarm,alarmed
827,2,IN,25,by,by
828,3,DT,25,the,the
829,6,JJ,25,steadi,steady
830,6,NN,25,spread,spread
831,2,IN,25,of,of
832,3,DT,25,the,the
833,6,RB,25,deadli,deadly
834,4,NN,25,atom,atom
835,1,",",25,",",","
836,3,RB,25,yet,yet
837,4,DT,25,both,both
838,6,VBG,25,race,racing
839,2,TO,25,to,to
840,5,NN,25,alter,alter
841,4,IN,25,that,that
842,9,JJ,25,uncertain,uncertain
843,7,NN,25,balanc,balance
844,2,IN,25,of,of
845,6,NN,25,terror,terror
846,4,IN,25,that,that
847,5,NNS,25,stay,stays
848,3,DT,25,the,the
849,4,NN,25,hand,hand
850,2,IN,25,of,of
851,7,NN,25,mankind,mankind
852,2,POS,25,'s,'s
853,5,JJ,25,final,final
854,3,NN,25,war,war
855,1,.,25,.,.
856,2,RB,26,so,so
857,3,VB,26,let,let
858,2,PRP,26,us,us
859,5,NN,26,begin,begin
860,4,NN,26,anew,anew
861,2,:,26,--,--
862,11,VBG,26,rememb,remembering
863,2,IN,26,on,on
864,4,DT,26,both,both
865,5,NNS,26,side,sides
866,4,IN,26,that,that
867,8,NN,26,civil,civility
868,2,VBZ,26,is,is
869,3,RB,26,not,not
870,1,DT,26,a,a
871,4,NN,26,sign,sign
872,2,IN,26,of,of
873,8,NN,26,weak,weakness
874,1,",",26,",",","
875,3,CC,26,and,and
876,9,NN,26,sincer,sincerity
877,2,VBZ,26,is,is
878,6,RB,26,alway,always
879,7,NN,26,subject,subject
880,2,TO,26,to,to
881,5,NN,26,proof,proof
882,1,.,26,.,.
883,3,VB,27,let,let
884,2,PRP,27,us,us
885,5,RB,27,never,never
886,9,NN,27,negoti,negotiate
887,3,IN,27,out,out
888,2,IN,27,of,of
889,4,NN,27,fear,fear
890,1,",",27,",",","
891,3,CC,27,but,but
892,3,VB,27,let,let
893,2,PRP,27,us,us
894,5,RB,27,never,never
895,4,NN,27,fear,fear
896,2,TO,27,to,to
897,9,NN,27,negoti,negotiate
898,1,.,27,.,.
899,3,VB,28,let,let
900,4,DT,28,both,both
901,5,NNS,28,side,sides
902,7,NN,28,explor,explore
903,4,WP,28,what,what
904,8,NNS,28,problem,problems
905,5,JJ,28,unit,unite
906,2,PRP,28,us,us
907,7,RB,28,instead,instead
908,2,IN,28,of,of
909,10,NN,28,belabor,belaboring
910,5,DT,28,those,those
911,8,NNS,28,problem,problems
912,5,WDT,28,which,which
913,6,NN,28,divid,divide
914,2,PRP,28,us,us
915,1,.,28,.,.
916,3,VB,29,let,let
917,4,DT,29,both,both
918,5,NNS,29,side,sides
919,1,",",29,",",","
920,3,IN,29,for,for
921,3,DT,29,the,the
922,5,RB,29,first,first
923,4,NN,29,time,time
924,1,",",29,",",","
925,9,NN,29,formul,formulate
926,7,JJ,29,seriou,serious
927,3,CC,29,and,and
928,7,NN,29,precis,precise
929,9,NNS,29,propos,proposals
930,3,IN,29,for,for
931,3,DT,29,the,the
932,10,NN,29,inspect,inspection
933,3,CC,29,and,and
934,7,NN,29,control,control
935,2,IN,29,of,of
936,4,NNS,29,arm,arms
937,1,",",29,",",","
938,3,CC,29,and,and
939,5,NN,29,bring,bring
940,3,DT,29,the,the
941,8,NN,29,absolut,absolute
942,5,NN,29,power,power
943,2,TO,29,to,to
944,7,NN,29,destroy,destroy
945,5,JJ,29,other,other
946,7,NNS,29,nation,nations
947,5,IN,29,under,under
948,3,DT,29,the,the
949,8,NN,29,absolut,absolute
950,7,NN,29,control,control
951,2,IN,29,of,of
952,3,DT,29,all,all
953,7,NNS,29,nation,nations
954,1,.,29,.,.
955,3,VB,30,let,let
956,4,DT,30,both,both
957,5,NNS,30,side,sides
958,4,NN,30,seek,seek
959,2,TO,30,to,to
960,6,NN,30,invok,invoke
961,3,DT,30,the,the
962,7,NNS,30,wonder,wonders
963,2,IN,30,of,of
964,7,NN,30,scienc,science
965,7,RB,30,instead,instead
966,2,IN,30,of,of
967,3,PRP$,30,it,its
968,7,NNS,30,terror,terrors
969,1,.,30,.,.
970,8,RB,31,togeth,together
971,3,VB,31,let,let
972,2,PRP,31,us,us
973,7,NN,31,explor,explore
974,3,DT,31,the,the
975,5,NNS,31,star,stars
976,1,",",31,",",","
977,7,NN,31,conquer,conquer
978,3,DT,31,the,the
979,7,NNS,31,desert,deserts
980,1,",",31,",",","
981,9,NN,31,erad,eradicate
982,7,NN,31,diseas,disease
983,1,",",31,",",","
984,3,NN,31,tap,tap
985,3,DT,31,the,the
